Initial:  {'Temperature': 1.0, 'Pressure': 222.58978716154098, 'Total Energy': 3144.9394479248913, 'Momentum Magnitude': 2.6148868358935697e-13}
1790 {'Temperature': 0.46832339093676867, 'Pressure': 228.73116445564497, 'Total Energy': 3150.4107095000995, 'Momentum Magnitude': 6.167303916266768e-13}
1800 {'Temperature': 0.538458259469547, 'Pressure': 227.93055560653178, 'Total Energy': 3149.7912492637906, 'Momentum Magnitude': 6.234343984137919e-13}
1810 {'Temperature': 0.4714611348135326, 'Pressure': 228.69931824394945, 'Total Energy': 3150.3196773602767, 'Momentum Magnitude': 6.109429545820387e-13}
1820 {'Temperature': 0.48895794921181185, 'Pressure': 228.48948138743353, 'Total Energy': 3150.1333208884125, 'Momentum Magnitude': 5.928852596600523e-13}
1830 {'Temperature': 0.537820481401191, 'Pressure': 227.95035090079875, 'Total Energy': 3150.075540854336, 'Momentum Magnitude': 5.808490577826297e-13}
1840 {'Temperature': 0.5177727533651231, 'Pressure': 228.15771084605086, 'Total Energy': 3149.897784569204, 'Momentum Magnitude': 5.781515821837292e-13}
1850 {'Temperature': 0.4975035077840541, 'Pressure': 228.39550684859142, 'Total Energy': 3150.157042323324, 'Momentum Magnitude': 5.929106252426811e-13}
1860 {'Temperature': 0.5286089539447472, 'Pressure': 228.04780507683603, 'Total Energy': 3150.0158717809986, 'Momentum Magnitude': 6.000310623478791e-13}
1870 {'Temperature': 0.4914452925088479, 'Pressure': 228.4604381667491, 'Total Energy': 3150.0320023437184, 'Momentum Magnitude': 6.148021693325851e-13}
1880 {'Temperature': 0.4811749665404831, 'Pressure': 228.5840356522217, 'Total Energy': 3150.335288041618, 'Momentum Magnitude': 6.156867189885741e-13}
1890 {'Temperature': 0.5331983289118288, 'Pressure': 227.99282125846918, 'Total Energy': 3149.946839933492, 'Momentum Magnitude': 6.242198139661752e-13}
1900 {'Temperature': 0.4690626941182349, 'Pressure': 228.72502217823018, 'Total Energy': 3150.650409729451, 'Momentum Magnitude': 6.222355155601214e-13}
1910 {'Temperature': 0.4996722042714762, 'Pressure': 228.36961516021486, 'Total Energy': 3150.063954620407, 'Momentum Magnitude': 6.214573517781666e-13}
1920 {'Temperature': 0.5302883335235803, 'Pressure': 228.01695417733328, 'Total Energy': 3149.750046076511, 'Momentum Magnitude': 6.259809884237724e-13}
1930 {'Temperature': 0.4721057313741003, 'Pressure': 228.687922277077, 'Total Energy': 3150.284953442163, 'Momentum Magnitude': 6.3387300773278e-13}
1940 {'Temperature': 0.4946659029491604, 'Pressure': 228.42529684054549, 'Total Energy': 3150.0428109984778, 'Momentum Magnitude': 6.392861373270872e-13}
1950 {'Temperature': 0.5057426467858777, 'Pressure': 228.30740566438078, 'Total Energy': 3150.230264293041, 'Momentum Magnitude': 6.342567255072711e-13}
1960 {'Temperature': 0.44837970941448596, 'Pressure': 228.96006910649663, 'Total Energy': 3150.551504067774, 'Momentum Magnitude': 6.325807696978988e-13}
1970 {'Temperature': 0.5042532536529868, 'Pressure': 228.30937961051438, 'Total Energy': 3150.0188297709724, 'Momentum Magnitude': 6.510206646719464e-13}
1980 {'Temperature': 0.4877772611481929, 'Pressure': 228.51887244319008, 'Total Energy': 3150.4979838019244, 'Momentum Magnitude': 6.653588075926617e-13}
1990 {'Temperature': 0.48118960823869605, 'Pressure': 228.57729575832892, 'Total Energy': 3150.230936338364, 'Momentum Magnitude': 6.41270518117397e-13}
Initial:  {'Temperature': 1.0, 'Pressure': -4.916450044940358, 'Total Energy': -1172.9290050060777, 'Momentum Magnitude': 2.6148868358935697e-13}
Start MD trajectory
0 {'Temperature': 0.9997160691486585, 'Pressure': -4.910066000552809, 'Total Energy': -1172.9578691320926, 'Momentum Magnitude': 2.6973771609634074e-13}
10 {'Temperature': 0.9101383869463084, 'Pressure': -3.8824774242433264, 'Total Energy': -1173.1050105450022, 'Momentum Magnitude': 2.6126123850537815e-13}
20 {'Temperature': 0.5940116311154892, 'Pressure': -1.2382303889009492, 'Total Energy': -1172.9289618063647, 'Momentum Magnitude': 2.615156036712921e-13}
30 {'Temperature': 0.5617487243711198, 'Pressure': -0.6114466623176482, 'Total Energy': -1173.0017296576896, 'Momentum Magnitude': 2.5562597639626804e-13}
40 {'Temperature': 0.585190836121796, 'Pressure': -0.6254131465452464, 'Total Energy': -1173.0329799056312, 'Momentum Magnitude': 2.605833454639399e-13}
50 {'Temperature': 0.5755417937312802, 'Pressure': -0.5187626647795172, 'Total Energy': -1172.9855857592627, 'Momentum Magnitude': 2.6922157505448693e-13}
60 {'Temperature': 0.6067926005581553, 'Pressure': -0.6748215081030258, 'Total Energy': -1173.0288222862775, 'Momentum Magnitude': 2.801372326559088e-13}
70 {'Temperature': 0.5814875464104503, 'Pressure': -0.4829213160927093, 'Total Energy': -1173.025074042953, 'Momentum Magnitude': 2.708005389824567e-13}
80 {'Temperature': 0.5761616069794356, 'Pressure': -0.4305131252728387, 'Total Energy': -1173.0252317539484, 'Momentum Magnitude': 2.6765789978212883e-13}
90 {'Temperature': 0.5775491348556159, 'Pressure': -0.44590340867312217, 'Total Energy': -1173.0059874478593, 'Momentum Magnitude': 2.6915612077275954e-13}
100 {'Temperature': 0.5697724655642343, 'Pressure': -0.4242773552856194, 'Total Energy': -1173.030088555407, 'Momentum Magnitude': 2.7038880748142534e-13}
110 {'Temperature': 0.5572767779710983, 'Pressure': -0.3834149620524554, 'Total Energy': -1173.0074490748113, 'Momentum Magnitude': 2.697395082328545e-13}
120 {'Temperature': 0.5808361505254616, 'Pressure': -0.5241875586110252, 'Total Energy': -1173.0413421730675, 'Momentum Magnitude': 2.7442153069052943e-13}
130 {'Temperature': 0.5712606124811899, 'Pressure': -0.48631228431989615, 'Total Energy': -1173.0117087039607, 'Momentum Magnitude': 2.7322011187634766e-13}
140 {'Temperature': 0.5959168701235734, 'Pressure': -0.6591316187540357, 'Total Energy': -1173.0184666004807, 'Momentum Magnitude': 2.7813456138922746e-13}
150 {'Temperature': 0.6024283796380009, 'Pressure': -0.6985254742709095, 'Total Energy': -1173.0239753219366, 'Momentum Magnitude': 2.763772392918131e-13}
160 {'Temperature': 0.5998019728414035, 'Pressure': -0.6627565591703573, 'Total Energy': -1173.0113003395338, 'Momentum Magnitude': 2.7236723836248796e-13}
170 {'Temperature': 0.5873517668446093, 'Pressure': -0.5987666365102096, 'Total Energy': -1172.9978759023097, 'Momentum Magnitude': 2.7441246309808324e-13}
180 {'Temperature': 0.5937506431301101, 'Pressure': -0.6537565997243218, 'Total Energy': -1173.0170388138738, 'Momentum Magnitude': 2.7589919247917477e-13}
190 {'Temperature': 0.5950702568425577, 'Pressure': -0.6605867605566702, 'Total Energy': -1173.0250219988147, 'Momentum Magnitude': 2.702652799490767e-13}
200 {'Temperature': 0.5748277070157465, 'Pressure': -0.5300215741291749, 'Total Energy': -1172.9908327614917, 'Momentum Magnitude': 2.7113342607292963e-13}
210 {'Temperature': 0.6087167905154145, 'Pressure': -0.7385901930038028, 'Total Energy': -1173.0354532159674, 'Momentum Magnitude': 2.595789338569858e-13}
220 {'Temperature': 0.5519787867062084, 'Pressure': -0.3792673591576603, 'Total Energy': -1172.9873607776365, 'Momentum Magnitude': 2.6117066339273727e-13}
230 {'Temperature': 0.5451195405822216, 'Pressure': -0.2930602374838709, 'Total Energy': -1172.9897322815455, 'Momentum Magnitude': 2.564234991424642e-13}
240 {'Temperature': 0.6097559485720465, 'Pressure': -0.6464779506798517, 'Total Energy': -1173.043383252356, 'Momentum Magnitude': 2.602936053406786e-13}
250 {'Temperature': 0.5944231906454174, 'Pressure': -0.5345166453203303, 'Total Energy': -1173.0068192807191, 'Momentum Magnitude': 2.548844681713663e-13}
260 {'Temperature': 0.5954297253139239, 'Pressure': -0.5593546601196948, 'Total Energy': -1173.0188573336945, 'Momentum Magnitude': 2.586844901253475e-13}
270 {'Temperature': 0.5840281263730634, 'Pressure': -0.552068572826184, 'Total Energy': -1172.9985142898008, 'Momentum Magnitude': 2.5532926523375873e-13}
280 {'Temperature': 0.5743867204487328, 'Pressure': -0.5259745482963831, 'Total Energy': -1173.004497762732, 'Momentum Magnitude': 2.54060027280437e-13}
290 {'Temperature': 0.5781561820507444, 'Pressure': -0.5431206973369682, 'Total Energy': -1173.0009016402744, 'Momentum Magnitude': 2.5617479861701955e-13}
300 {'Temperature': 0.5912428943539372, 'Pressure': -0.5780427772731465, 'Total Energy': -1173.013365440939, 'Momentum Magnitude': 2.4771360028362285e-13}
310 {'Temperature': 0.5620437494518231, 'Pressure': -0.30372419932856487, 'Total Energy': -1173.0203406505384, 'Momentum Magnitude': 2.493958431429819e-13}
320 {'Temperature': 0.5565131679359595, 'Pressure': -0.19224936822078642, 'Total Energy': -1173.010864856081, 'Momentum Magnitude': 2.488017306793778e-13}
330 {'Temperature': 0.6014713284770857, 'Pressure': -0.4466544543723878, 'Total Energy': -1173.0253464227048, 'Momentum Magnitude': 2.4587889243753844e-13}
340 {'Temperature': 0.5929799985481436, 'Pressure': -0.4155517213137365, 'Total Energy': -1173.0144839359668, 'Momentum Magnitude': 2.4195774314927863e-13}
350 {'Temperature': 0.5789080738675995, 'Pressure': -0.3464851024118909, 'Total Energy': -1173.0150814799392, 'Momentum Magnitude': 2.422408187006629e-13}
360 {'Temperature': 0.5765716503956021, 'Pressure': -0.3508926970430315, 'Total Energy': -1172.997979146234, 'Momentum Magnitude': 2.3785944683447536e-13}
370 {'Temperature': 0.5962646969326317, 'Pressure': -0.491810519926968, 'Total Energy': -1173.0262888974546, 'Momentum Magnitude': 2.3759448611025525e-13}
380 {'Temperature': 0.5883619271766329, 'Pressure': -0.4588675763464978, 'Total Energy': -1173.0255592592505, 'Momentum Magnitude': 2.2803868937048165e-13}
390 {'Temperature': 0.5781854854538264, 'Pressure': -0.38960541918404634, 'Total Energy': -1173.0138715396658, 'Momentum Magnitude': 2.3424901420259137e-13}
400 {'Temperature': 0.5779921465492593, 'Pressure': -0.3568328869270707, 'Total Energy': -1172.9996115417787, 'Momentum Magnitude': 2.356439477504454e-13}
410 {'Temperature': 0.6015048506257435, 'Pressure': -0.4395060132728976, 'Total Energy': -1173.019794280941, 'Momentum Magnitude': 2.2464139390551282e-13}
420 {'Temperature': 0.591366626601764, 'Pressure': -0.30598615714043853, 'Total Energy': -1173.0290537317073, 'Momentum Magnitude': 2.278438685478801e-13}
430 {'Temperature': 0.5645100720299793, 'Pressure': -0.08420239079618463, 'Total Energy': -1172.9990993472654, 'Momentum Magnitude': 2.3982359419367015e-13}
440 {'Temperature': 0.5909670865410841, 'Pressure': -0.2118721377762116, 'Total Energy': -1173.039051506479, 'Momentum Magnitude': 2.2262034181979137e-13}
450 {'Temperature': 0.5829302167284193, 'Pressure': -0.20050951156789054, 'Total Energy': -1172.9891048220761, 'Momentum Magnitude': 2.2342874312728324e-13}
460 {'Temperature': 0.611511934476409, 'Pressure': -0.43054787717453924, 'Total Energy': -1173.0186983936749, 'Momentum Magnitude': 2.294546175768183e-13}
470 {'Temperature': 0.6089696418479161, 'Pressure': -0.48292880422057793, 'Total Energy': -1173.014274228599, 'Momentum Magnitude': 2.307820149978096e-13}
480 {'Temperature': 0.609147951913032, 'Pressure': -0.5340291605395195, 'Total Energy': -1173.015046019955, 'Momentum Magnitude': 2.335374386458189e-13}
490 {'Temperature': 0.6049071336953129, 'Pressure': -0.5237500713971686, 'Total Energy': -1173.0326024378192, 'Momentum Magnitude': 2.292958388224026e-13}
500 {'Temperature': 0.6017195452908757, 'Pressure': -0.4476667944130277, 'Total Energy': -1173.0409433322409, 'Momentum Magnitude': 2.3165804729580035e-13}
510 {'Temperature': 0.575112055629288, 'Pressure': -0.2466920787010416, 'Total Energy': -1173.0091890095339, 'Momentum Magnitude': 2.1749851049216404e-13}
520 {'Temperature': 0.5769406876153612, 'Pressure': -0.2755448481304592, 'Total Energy': -1173.0400987852372, 'Momentum Magnitude': 2.163572880674329e-13}
530 {'Temperature': 0.5954187270007969, 'Pressure': -0.4111504496610894, 'Total Energy': -1173.046432101933, 'Momentum Magnitude': 2.1928059900002252e-13}
540 {'Temperature': 0.5931369130686753, 'Pressure': -0.3886277020921749, 'Total Energy': -1173.0174861892033, 'Momentum Magnitude': 2.2488860211614524e-13}
550 {'Temperature': 0.6143271007016935, 'Pressure': -0.5231140969084109, 'Total Energy': -1173.0217467200105, 'Momentum Magnitude': 2.1861476996080525e-13}
560 {'Temperature': 0.6159024961897019, 'Pressure': -0.5450916075482763, 'Total Energy': -1173.0178226392372, 'Momentum Magnitude': 2.2459731054351392e-13}
570 {'Temperature': 0.5948137202898294, 'Pressure': -0.36104017776011954, 'Total Energy': -1172.995215287935, 'Momentum Magnitude': 2.204742428570908e-13}
580 {'Temperature': 0.6106531976231706, 'Pressure': -0.35261666249436296, 'Total Energy': -1173.054306366463, 'Momentum Magnitude': 2.2522732103172429e-13}
590 {'Temperature': 0.5597503828859642, 'Pressure': 0.00587568195719812, 'Total Energy': -1173.005370460279, 'Momentum Magnitude': 2.1896759025472633e-13}
600 {'Temperature': 0.5695917642162456, 'Pressure': -0.09794986700132213, 'Total Energy': -1173.0061594052415, 'Momentum Magnitude': 2.1494028551167084e-13}
610 {'Temperature': 0.6009472449060306, 'Pressure': -0.3877918490439827, 'Total Energy': -1173.032165788195, 'Momentum Magnitude': 2.2729473859916904e-13}
620 {'Temperature': 0.5871069029370868, 'Pressure': -0.3576116964085876, 'Total Energy': -1173.0138159641215, 'Momentum Magnitude': 2.2149586006070935e-13}
630 {'Temperature': 0.5804313802084924, 'Pressure': -0.3125552633686144, 'Total Energy': -1172.988672931474, 'Momentum Magnitude': 2.1103078368122138e-13}
640 {'Temperature': 0.5936004499454517, 'Pressure': -0.36196050293288784, 'Total Energy': -1173.0336782979668, 'Momentum Magnitude': 2.115287463525553e-13}
650 {'Temperature': 0.5816420843186726, 'Pressure': -0.29284781565086804, 'Total Energy': -1173.0215808561113, 'Momentum Magnitude': 2.0647108537632043e-13}
660 {'Temperature': 0.5604996926206304, 'Pressure': -0.19600336486637793, 'Total Energy': -1173.0112584103547, 'Momentum Magnitude': 2.1512710502931415e-13}
670 {'Temperature': 0.5659991923845343, 'Pressure': -0.31067502048832707, 'Total Energy': -1173.0225691041037, 'Momentum Magnitude': 2.2263935977436744e-13}
680 {'Temperature': 0.6061918860221819, 'Pressure': -0.6242823540150999, 'Total Energy': -1173.0451501631142, 'Momentum Magnitude': 2.120427159069679e-13}
690 {'Temperature': 0.5905327480426305, 'Pressure': -0.4999335358977812, 'Total Energy': -1173.0187178819374, 'Momentum Magnitude': 2.111669292367194e-13}
700 {'Temperature': 0.5579476137282224, 'Pressure': -0.23597998547500643, 'Total Energy': -1172.9879462546633, 'Momentum Magnitude': 2.1546321375010284e-13}
710 {'Temperature': 0.5950054575235962, 'Pressure': -0.4439156151131394, 'Total Energy': -1173.0460410254707, 'Momentum Magnitude': 2.1602024528642264e-13}
720 {'Temperature': 0.5675390854451968, 'Pressure': -0.31048828242209736, 'Total Energy': -1172.978347196258, 'Momentum Magnitude': 2.1329880858367604e-13}
730 {'Temperature': 0.6050994612867496, 'Pressure': -0.542625566259251, 'Total Energy': -1173.0547981366954, 'Momentum Magnitude': 2.028440359422899e-13}
740 {'Temperature': 0.5816557973496703, 'Pressure': -0.41531128010204155, 'Total Energy': -1172.9964398715026, 'Momentum Magnitude': 2.118837300634791e-13}
750 {'Temperature': 0.5929253762229981, 'Pressure': -0.482564450454424, 'Total Energy': -1173.0470329455843, 'Momentum Magnitude': 2.145765581986736e-13}
760 {'Temperature': 0.5663675442836843, 'Pressure': -0.3807149970883359, 'Total Energy': -1172.9897777058304, 'Momentum Magnitude': 2.1730528444234162e-13}
770 {'Temperature': 0.5836076877397772, 'Pressure': -0.537757955758652, 'Total Energy': -1173.0365720641753, 'Momentum Magnitude': 2.1575797017231192e-13}
780 {'Temperature': 0.5834517495408288, 'Pressure': -0.5196223329694944, 'Total Energy': -1173.0147518956494, 'Momentum Magnitude': 2.0607453052938833e-13}
790 {'Temperature': 0.6043630982641152, 'Pressure': -0.58080306466331, 'Total Energy': -1173.0434831860985, 'Momentum Magnitude': 2.127468111801786e-13}
800 {'Temperature': 0.5777442489928406, 'Pressure': -0.3992588145987992, 'Total Energy': -1172.9911057924091, 'Momentum Magnitude': 2.1653103485834614e-13}
810 {'Temperature': 0.5779690873371609, 'Pressure': -0.40472873145344046, 'Total Energy': -1173.0201414597473, 'Momentum Magnitude': 2.1183686637956733e-13}
820 {'Temperature': 0.5683138406527518, 'Pressure': -0.3572293944825853, 'Total Energy': -1173.0099910633708, 'Momentum Magnitude': 2.1460803473167232e-13}
830 {'Temperature': 0.6048014069803014, 'Pressure': -0.5574950489406785, 'Total Energy': -1173.0501738513406, 'Momentum Magnitude': 2.2318559861438237e-13}
840 {'Temperature': 0.5967304683912908, 'Pressure': -0.46528138248278084, 'Total Energy': -1173.0258046329811, 'Momentum Magnitude': 2.207726919447898e-13}
850 {'Temperature': 0.5762256456235486, 'Pressure': -0.29116963259909023, 'Total Energy': -1173.0230788877873, 'Momentum Magnitude': 2.1414709558600986e-13}
860 {'Temperature': 0.5807026799519457, 'Pressure': -0.3599393292459736, 'Total Energy': -1173.016084203421, 'Momentum Magnitude': 2.31718526382139e-13}
870 {'Temperature': 0.5894925690976427, 'Pressure': -0.4928963456867783, 'Total Energy': -1173.016752858154, 'Momentum Magnitude': 2.1552280626240564e-13}
880 {'Temperature': 0.5855393414658132, 'Pressure': -0.5249200026834149, 'Total Energy': -1172.9987079151183, 'Momentum Magnitude': 2.1854489260786188e-13}
890 {'Temperature': 0.6200672672863172, 'Pressure': -0.7522377265058993, 'Total Energy': -1173.0229012463817, 'Momentum Magnitude': 2.1432340054309532e-13}
900 {'Temperature': 0.6080263434723178, 'Pressure': -0.6583558283054358, 'Total Energy': -1173.019289694451, 'Momentum Magnitude': 2.155386205127054e-13}
910 {'Temperature': 0.5770965934856094, 'Pressure': -0.383198900350338, 'Total Energy': -1173.0094384093331, 'Momentum Magnitude': 2.2190793094519533e-13}
920 {'Temperature': 0.5803562156347252, 'Pressure': -0.3186141026406639, 'Total Energy': -1173.0402571013578, 'Momentum Magnitude': 2.13829876844471e-13}
930 {'Temperature': 0.5771310232946285, 'Pressure': -0.24309995367597148, 'Total Energy': -1173.0025386126808, 'Momentum Magnitude': 2.098419319623931e-13}
940 {'Temperature': 0.5782459372776195, 'Pressure': -0.21241706674672467, 'Total Energy': -1173.0337450087968, 'Momentum Magnitude': 2.0500371114889274e-13}
950 {'Temperature': 0.5579254332691446, 'Pressure': -0.09193118607036, 'Total Energy': -1173.016149359441, 'Momentum Magnitude': 1.9987851475963804e-13}
960 {'Temperature': 0.5636180690432571, 'Pressure': -0.12915812142064986, 'Total Energy': -1173.0418845397548, 'Momentum Magnitude': 2.0318143817290542e-13}
970 {'Temperature': 0.5357708881423761, 'Pressure': 0.016140353813284714, 'Total Energy': -1173.0309774264474, 'Momentum Magnitude': 2.063743987636098e-13}
980 {'Temperature': 0.5527185618218128, 'Pressure': -0.16533287833399024, 'Total Energy': -1173.0329400107992, 'Momentum Magnitude': 2.00274663586669e-13}
990 {'Temperature': 0.5525533700389651, 'Pressure': -0.24462472448447214, 'Total Energy': -1173.0024014959365, 'Momentum Magnitude': 2.1281748280943958e-13}
1000 {'Temperature': 0.543968858160215, 'Pressure': -0.24510103009991102, 'Total Energy': -1173.007789029904, 'Momentum Magnitude': 2.0101342099281104e-13}
1010 {'Temperature': 0.5395434249566873, 'Pressure': -0.2721112322658057, 'Total Energy': -1173.0040280451797, 'Momentum Magnitude': 2.0813429429386153e-13}
1020 {'Temperature': 0.5738235844710441, 'Pressure': -0.5398040922368761, 'Total Energy': -1173.0144177541165, 'Momentum Magnitude': 2.0253318316774837e-13}
1030 {'Temperature': 0.5936847340057072, 'Pressure': -0.6689785298397231, 'Total Energy': -1173.0168899640903, 'Momentum Magnitude': 1.9633682098710747e-13}
1040 {'Temperature': 0.5626714380053972, 'Pressure': -0.44280112201345, 'Total Energy': -1173.0043514472418, 'Momentum Magnitude': 2.0342200543740759e-13}
1050 {'Temperature': 0.5773329852778676, 'Pressure': -0.5310414994210948, 'Total Energy': -1172.999231238348, 'Momentum Magnitude': 2.0333067884460855e-13}
1060 {'Temperature': 0.6204561196021017, 'Pressure': -0.8396546043641469, 'Total Energy': -1173.0326669241301, 'Momentum Magnitude': 2.0914688390346087e-13}
1070 {'Temperature': 0.5827065741185588, 'Pressure': -0.666586336418119, 'Total Energy': -1173.0068012254512, 'Momentum Magnitude': 2.0409880173987422e-13}
1080 {'Temperature': 0.5628650068489555, 'Pressure': -0.5558229477673289, 'Total Energy': -1173.0193693995777, 'Momentum Magnitude': 2.036570207673411e-13}
1090 {'Temperature': 0.5972349808803967, 'Pressure': -0.7285995701126693, 'Total Energy': -1173.0619155268062, 'Momentum Magnitude': 2.0342982178555054e-13}
1100 {'Temperature': 0.5924615450231046, 'Pressure': -0.6620957613624212, 'Total Energy': -1173.0015142580505, 'Momentum Magnitude': 1.9604316156873907e-13}
1110 {'Temperature': 0.6099148466524589, 'Pressure': -0.7540082593423969, 'Total Energy': -1173.0032259423342, 'Momentum Magnitude': 1.9060803624125912e-13}
1120 {'Temperature': 0.5975518801543374, 'Pressure': -0.6830745066239163, 'Total Energy': -1173.0228542948719, 'Momentum Magnitude': 1.967097407340852e-13}
1130 {'Temperature': 0.5757237113784754, 'Pressure': -0.5308722684321936, 'Total Energy': -1173.0218375071447, 'Momentum Magnitude': 1.8395346540523885e-13}
1140 {'Temperature': 0.5650388710680935, 'Pressure': -0.419116930207994, 'Total Energy': -1173.0051846897395, 'Momentum Magnitude': 1.9541339967459068e-13}
1150 {'Temperature': 0.5813036688868161, 'Pressure': -0.4814785280824141, 'Total Energy': -1173.0293293985849, 'Momentum Magnitude': 1.9948431727268362e-13}
1160 {'Temperature': 0.570389803433479, 'Pressure': -0.4034806061304823, 'Total Energy': -1172.9876979464066, 'Momentum Magnitude': 1.9404106942576494e-13}
1170 {'Temperature': 0.602377971354083, 'Pressure': -0.5862455302156726, 'Total Energy': -1173.0555588325358, 'Momentum Magnitude': 2.0189674518767304e-13}
1180 {'Temperature': 0.5694649872463042, 'Pressure': -0.43600506930730476, 'Total Energy': -1173.005136624527, 'Momentum Magnitude': 2.0160351717460858e-13}
1190 {'Temperature': 0.5653117497343718, 'Pressure': -0.4149946009034098, 'Total Energy': -1173.0166421677736, 'Momentum Magnitude': 1.9882374101818498e-13}
1200 {'Temperature': 0.5595852549840425, 'Pressure': -0.3624962378722465, 'Total Energy': -1173.0160298150977, 'Momentum Magnitude': 1.9489660840130035e-13}
1210 {'Temperature': 0.5526013122898936, 'Pressure': -0.34374716701032026, 'Total Energy': -1173.0016397990416, 'Momentum Magnitude': 2.0034271733006528e-13}
1220 {'Temperature': 0.5902001733233732, 'Pressure': -0.6056178710315958, 'Total Energy': -1173.0275214638664, 'Momentum Magnitude': 1.9721174593441643e-13}
1230 {'Temperature': 0.6023864544674006, 'Pressure': -0.7042088115927794, 'Total Energy': -1173.0103673475483, 'Momentum Magnitude': 2.0220842824731909e-13}
1240 {'Temperature': 0.5851292008521957, 'Pressure': -0.571744714282187, 'Total Energy': -1173.0010674063278, 'Momentum Magnitude': 1.9794392315995546e-13}
1250 {'Temperature': 0.5644766182737729, 'Pressure': -0.41349922416973706, 'Total Energy': -1172.9944295536725, 'Momentum Magnitude': 1.9273920784296714e-13}
1260 {'Temperature': 0.587873955370756, 'Pressure': -0.5623841401655361, 'Total Energy': -1173.0260814022301, 'Momentum Magnitude': 1.909482662986616e-13}
1270 {'Temperature': 0.5999943708262898, 'Pressure': -0.6598563496828176, 'Total Energy': -1173.0146382352323, 'Momentum Magnitude': 1.854274836602446e-13}
1280 {'Temperature': 0.6002001029502289, 'Pressure': -0.6532551776346662, 'Total Energy': -1173.0364991629103, 'Momentum Magnitude': 1.9880038075813295e-13}
1290 {'Temperature': 0.5799859004547936, 'Pressure': -0.5075594962241308, 'Total Energy': -1173.0098840812793, 'Momentum Magnitude': 1.8888748196560668e-13}
1300 {'Temperature': 0.5838369803023238, 'Pressure': -0.5019820482100721, 'Total Energy': -1173.0190739705008, 'Momentum Magnitude': 1.9043442466443766e-13}
1310 {'Temperature': 0.5734694633667886, 'Pressure': -0.4502081506675404, 'Total Energy': -1172.9810653808004, 'Momentum Magnitude': 1.907647880118942e-13}
1320 {'Temperature': 0.6156709923898708, 'Pressure': -0.6911216234444659, 'Total Energy': -1173.046976937662, 'Momentum Magnitude': 1.9359443956200173e-13}
1330 {'Temperature': 0.5911904707776382, 'Pressure': -0.5468365999044837, 'Total Energy': -1172.9999030661966, 'Momentum Magnitude': 1.9811355594387616e-13}
1340 {'Temperature': 0.6118003695820372, 'Pressure': -0.65775604504077, 'Total Energy': -1173.0374201289062, 'Momentum Magnitude': 1.9001650166831198e-13}
1350 {'Temperature': 0.591202231357499, 'Pressure': -0.4758592961116095, 'Total Energy': -1173.0017800943403, 'Momentum Magnitude': 1.8938902313388186e-13}
1360 {'Temperature': 0.5833474746154733, 'Pressure': -0.34294325186578933, 'Total Energy': -1173.0107991828186, 'Momentum Magnitude': 1.8375576740142756e-13}
1370 {'Temperature': 0.5898813689808231, 'Pressure': -0.32728805241177006, 'Total Energy': -1173.0425538533223, 'Momentum Magnitude': 1.9016757698728794e-13}
1380 {'Temperature': 0.570327328337088, 'Pressure': -0.23814340720154803, 'Total Energy': -1173.0208797966036, 'Momentum Magnitude': 1.900167545511917e-13}
1390 {'Temperature': 0.5747460080542997, 'Pressure': -0.3579496181772508, 'Total Energy': -1173.0104081534323, 'Momentum Magnitude': 1.9303636487539862e-13}
1400 {'Temperature': 0.6021405851676846, 'Pressure': -0.6176282741551988, 'Total Energy': -1173.0182365091828, 'Momentum Magnitude': 1.932580688805697e-13}
1410 {'Temperature': 0.5902492775347811, 'Pressure': -0.5806363229045635, 'Total Energy': -1173.0156534015032, 'Momentum Magnitude': 1.9301754128949491e-13}
1420 {'Temperature': 0.5919698903474532, 'Pressure': -0.5469749862665305, 'Total Energy': -1173.0230575661508, 'Momentum Magnitude': 1.8889879734241813e-13}
1430 {'Temperature': 0.5906951817815239, 'Pressure': -0.4770767096537145, 'Total Energy': -1173.0205149016083, 'Momentum Magnitude': 1.859647510455234e-13}
1440 {'Temperature': 0.5743290046605445, 'Pressure': -0.34528564998193945, 'Total Energy': -1173.0148499591342, 'Momentum Magnitude': 1.9351900428703964e-13}
1450 {'Temperature': 0.5806211060053235, 'Pressure': -0.393128102436368, 'Total Energy': -1173.0001193051671, 'Momentum Magnitude': 1.9378112038392533e-13}
1460 {'Temperature': 0.6122812612887429, 'Pressure': -0.6136242084187487, 'Total Energy': -1173.0211302516218, 'Momentum Magnitude': 2.0057551691479972e-13}
1470 {'Temperature': 0.5872229853637297, 'Pressure': -0.4531903433131699, 'Total Energy': -1173.0314889488068, 'Momentum Magnitude': 1.9557379794843279e-13}
1480 {'Temperature': 0.5552114324053219, 'Pressure': -0.2525027313092272, 'Total Energy': -1173.0037333863063, 'Momentum Magnitude': 1.9450049894266013e-13}
1490 {'Temperature': 0.5994951610130519, 'Pressure': -0.5451503676799725, 'Total Energy': -1173.0355368986181, 'Momentum Magnitude': 1.987488377155806e-13}
1500 {'Temperature': 0.602591073917874, 'Pressure': -0.611639302429849, 'Total Energy': -1173.0005164747326, 'Momentum Magnitude': 1.863612445568464e-13}
1510 {'Temperature': 0.6401515462850246, 'Pressure': -0.8415483385680271, 'Total Energy': -1173.0551137965406, 'Momentum Magnitude': 1.9815042702720692e-13}
1520 {'Temperature': 0.5858521399779524, 'Pressure': -0.5022095412250265, 'Total Energy': -1173.007531670612, 'Momentum Magnitude': 1.8479187834394708e-13}
